4.197204,0,0.4187698,0.6526812,0.7265892,0.7549269,0.767041,0.7719218,0.7730128,0.7718091,0.7690535,0.7651542,0.7603554,0.7548112,0.7486188,0.7418594,0.734592,0.7268684,0.7187248,0.7102018,0.701333,0.6921514,0.682687,0.6729752,0.6630361,0.6529032,0.6425996,0.6321581,0.6215962,0.6109395,0.6002106,0.5894316,0.5786189,0.5677943,0.5567557,0.5460635,0.5357013,0.525648,0.5158898,0.506407,0.4971845,0.4882022,0.4794479,0.4709023,0.5378526,0.5346345,0.5314166,0.5281971,0.524957,0.5217391,0.5185132,0.5152676,0.5120178,0.5087017,0.5054805,0.502194,0.4989033,0.4955876,0.4922293,0.4889012,0.4855031,0.4821292,0.4787044,0.4752509,0.4717643,0.4682399
5.181733,0,0.3938232,0.6484717,0.7355492,0.770435,0.7862223,0.7934947,0.7963229,0.7965215,0.7949874,0.7922103,0.7884803,0.7839746,0.778817,0.7730848,0.7668445,0.760144,0.7530249,0.7455202,0.7376627,0.7294785,0.7209979,0.7122497,0.7032519,0.6940311,0.6846109,0.6750115,0.6652559,0.6553662,0.6453594,0.6352546,0.6251028,0.614858,0.6043242,0.594105,0.5841891,0.5744547,0.5649973,0.5557679,0.5467523,0.5379382,0.5293103,0.5218745,0.5138689,0.5862824,0.583144,0.5800023,0.5768505,0.5736753,0.5705122,0.5673257,0.5641246,0.5609076,0.5576639,0.5544155,0.5511486,0.5478517,0.544522,0.5411953,0.5378215,0.534424,0.530983,0.5275145,0.524014,0.5204613
6.269897,0,0.3674901,0.6382693,0.738184,0.7798082,0.7994164,0.809139,0.8137244,0.815298,0.8149246,0.8132002,0.8104556,0.8069012,0.8026737,0.7978812,0.7925544,0.7867803,0.7805919,0.7740188,0.767093,0.7598409,0.7522872,0.7444516,0.7363574,0.728026,0.7194755,0.7107265,0.7017973,0.6927283,0.6834664,0.6740977,0.664616,0.6550348,0.6451759,0.6355384,0.6261144,0.6168935,0.6078681,0.5990258,0.5903906,0.6433831,0.6403854,0.6373995,0.6344075,0.6314075,0.6283878,0.6253792,0.6223349,0.6191964,0.6162304,0.6131494,0.6100489,0.6069296,0.6037874,0.6005787,0.5974339,0.5942197,0.590976,0.587702,0.5843934,0.5810488,0.577645,0.5742531,0.570785,0.5672711
7.461696,0,0.3412492,0.6238244,0.7360359,0.7844986,0.8080587,0.8202965,0.8266454,0.8295875,0.8303404,0.8296079,0.8277765,0.8250892,0.8217076,0.8177338,0.8132601,0.8083071,0.802962,0.7972161,0.791145,0.7847219,0.7780274,0.7710192,0.7637637,0.7562648,0.7485377,0.7406004,0.7324667,0.7241557,0.7156804,0.7070523,0.6982889,0.6894252,0.6802191,0.6712123,0.6623724,0.6536935,0.6451674,0.6367875,0.6847728,0.6819784,0.6791573,0.6763309,0.6735063,0.6705643,0.667799,0.664939,0.6620507,0.6591461,0.6562068,0.6532753,0.6503084,0.6473182,0.6443018,0.6412042,0.6381901,0.6350826,0.631953,0.628787,0.6255854,0.6223378,0.6190609,0.6157295,0.6123478,0.6088997
8.757129,0,0.3159732,0.6064445,0.7302252,0.7855648,0.8131782,0.8279991,0.836141,0.8404308,0.8422925,0.8425148,0.8415303,0.8396428,0.8370382,0.8338082,0.8300651,0.8258648,0.821253,0.8162661,0.8109344,0.8052815,0.7993299,0.7931003,0.7866083,0.7798718,0.7729021,0.7657186,0.7583343,0.7507595,0.7430097,0.7350963,0.7270305,0.7188248,0.7103204,0.7019483,0.6937078,0.6856174,0.6776264,0.6697895,0.6621423,0.7153669,0.7127543,0.7100875,0.7074299,0.7047566,0.7020592,0.6993263,0.6966109,0.6938714,0.6911175,0.6883204,0.6855071,0.6826452,0.6797923,0.6768903,0.673962,0.6709963,0.6679975,0.6649664,0.6618916,0.6587716,0.6556088,0.6523951,0.6491285,0.6457973
10.1562,0,0.2921372,0.5871017,0.7215895,0.7837666,0.8155111,0.8329783,0.8429537,0.8486041,0.8515543,0.8526786,0.8525112,0.8513774,0.8494689,0.8469222,0.8438509,0.840316,0.836369,0.8320593,0.8273887,0.8224118,0.8171412,0.8115958,0.8057912,0.7997416,0.7934638,0.7869684,0.7802872,0.7733787,0.7663234,0.7590615,0.751658,0.744101,0.736248,0.7285174,0.7208413,0.7141016,0.7069132,0.749157,0.7467193,0.7442769,0.7418193,0.7393529,0.7368698,0.7343675,0.7318483,0.7292983,0.7267406,0.724157,0.7215504,0.7189164,0.7162477,0.7135623,0.7108506,0.7081023,0.7053441,0.7025013,0.6996477,0.6967586,0.693813,0.6908381,0.6878182,0.6847379,0.6816028,0.6784017
11.6589,0,0.2699638,0.5665266,0.7107652,0.7796843,0.8156108,0.8357814,0.8476221,0.8546518,0.8586718,0.8606952,0.8613111,0.8608675,0.8596131,0.8577023,0.85524,0.8523064,0.8489568,0.8452342,0.8411739,0.8368009,0.8321497,0.8272047,0.8220172,0.8165886,0.8109333,0.8050621,0.798988,0.7927362,0.7862846,0.7796442,0.7728537,0.7659062,0.7586853,0.7516117,0.7806188,0.7783758,0.7761228,0.7737489,0.7716147,0.7693453,0.7670649,0.7647707,0.7624468,0.760119,0.7577655,0.7553864,0.7529893,0.7505782,0.7481151,0.7456381,0.7431291,0.7406023,0.7380391,0.7354632,0.73281,0.7301456,0.7274381,0.7247002,0.7218651,0.7191002,0.716177,0.7132525,0.7102553,0.7071974
13.26524,0,0.2495188,0.5452695,0.6982434,0.7737433,0.8138857,0.8368146,0.850558,0.8589786,0.864079,0.8669831,0.8683474,0.8685787,0.8679489,0.8666144,0.8647128,0.8623264,0.8595249,0.856342,0.8528124,0.84899,0.844863,0.8404881,0.8358527,0.8309708,0.8258752,0.8205683,0.8150594,0.8093588,0.8034745,0.7974162,0.7912056,0.8078975,0.8057384,0.8035743,0.8015254,0.7994716,0.7973998,0.7953039,0.7932432,0.7911379,0.7890292,0.7868961,0.7847408,0.782569,0.7803711,0.7781509,0.775906,0.7736363,0.771316,0.7689866,0.7666651,0.7642844,0.7618717,0.7594138,0.7569443,0.7544291,0.7518637,0.7492731,0.7466323,0.7439376,0.7412002,0.7384025,0.7355489,0.732622
14.97521,0,0.2307565,0.5237455,0.6844132,0.7662811,0.8106509,0.8363778,0.8520603,0.8618941,0.8680842,0.8718665,0.87397,0.87485,0.8748018,0.8740144,0.8726336,0.8707505,0.8684355,0.8657408,0.8627133,0.859362,0.8557338,0.8518416,0.8477036,0.8433328,0.8387413,0.8339417,0.8289549,0.8237557,0.8183864,0.8130599,0.8273569,0.8254713,0.8235252,0.8216192,0.8197222,0.8178285,0.8159462,0.8140194,0.8120943,0.8101504,0.8081742,0.8062118,0.8042031,0.8021832,0.8001359,0.7980816,0.7959657,0.7938415,0.7917104,0.7895143,0.7873075,0.7850702,0.7828007,0.7805004,0.7781639,0.775772,0.7733747,0.7709099,0.7684194,0.765892,0.7632549,0.7606108,0.7578944,0.7551196
16.78882,0,0.2136286,0.5022645,0.6695834,0.7575634,0.8061372,0.8347035,0.8523619,0.8636328,0.8709217,0.8755764,0.8784131,0.879922,0.8804373,0.880178,0.8792815,0.8778668,0.8760076,0.8737665,0.871168,0.8682668,0.8650901,0.861635,0.8579433,0.8540336,0.849887,0.8455452,0.8410303,0.8363604,0.8458226,0.844142,0.8424687,0.8407757,0.8390423,0.8373163,0.8355889,0.8338566,0.832109,0.8303515,0.8285772,0.8267811,0.8249632,0.8231227,0.8212614,0.8193739,0.817455,0.8155272,0.8135698,0.8115995,0.8095702,0.8075444,0.8054596,0.803359,0.8012269,0.7990595,0.7968571,0.7946226,0.7923456,0.7900252,0.7876602,0.7852078,0.7827817,0.7802606,0.7776803,0.7750359
18.70606,0,0.1980215,0.4810572,0.6540054,0.7478032,0.8005529,0.8319796,0.8516401,0.8643742,0.8727736,0.8783111,0.8818713,0.8840041,0.8850679,0.885303,0.8848742,0.883899,0.8824681,0.8806345,0.8784443,0.8759539,0.8731715,0.8701213,0.8668359,0.8633236,0.8599194,0.8561262,0.8516609,0.8601063,0.8586181,0.857158,0.8556842,0.8541855,0.8526134,0.8510426,0.8494841,0.8478733,0.8462985,0.8446782,0.843051,0.8413706,0.8396879,0.8379773,0.8362452,0.8344874,0.8327058,0.830893,0.8290632,0.8272033,0.8253125,0.8234214,0.8214555,0.8194826,0.8174849,0.8154468,0.8133724,0.8112644,0.8091117,0.8069221,0.8046855,0.8024007,0.8000642,0.79767,0.7952215,0.7927074
20.72693,0,0.1837841,0.4602855,0.6378882,0.7371611,0.7940342,0.8283378,0.8500366,0.8642565,0.8737842,0.8802111,0.8844985,0.8872497,0.8888484,0.8895685,0.8895844,0.8890214,0.8879829,0.8865341,0.8847264,0.8826006,0.8809874,0.8788762,0.8777975,0.8763059,0.8749725,0.8736553,0.8723627,0.871023,0.8698625,0.8683367,0.8672726,0.8659461,0.8645343,0.8631256,0.8616846,0.8602447,0.8587727,0.8572798,0.8557627,0.8542203,0.8526562,0.8510642,0.8494495,0.8477934,0.8461448,0.8444536,0.84274,0.8409958,0.8392304,0.8373974,0.835604,0.8337537,0.8318392,0.8299403,0.8279945,0.8259601,0.823973,0.8218941,0.8197847,0.8176209,0.8154062,0.8131354,0.8108086,0.8084161
22.85144,0,0.1708721,0.4401827,0.6214583,0.7258346,0.7867345,0.8239076,0.8476608,0.8633901,0.8740608,0.8813901,0.886409,0.8897695,0.8919015,0.8930924,0.893525,0.893384,0.8927286,0.891651,0.8902024,0.8885225,0.8866181,0.8872033,0.8856856,0.8850385,0.8839576,0.8828735,0.8818608,0.880789,0.8797422,0.8786286,0.8774887,0.8762967,0.87504,0.8737621,0.8724595,0.8711064,0.8697796,0.8683736,0.8669962,0.8655662,0.8641112,0.8626292,0.8611228,0.8595902,0.8580349,0.8564601,0.8548443,0.8532109,0.8515505,0.8498619,0.8481465,0.8463998,0.8446174,0.8428133,0.8409697,0.8390897,0.8371558,0.8352057,0.8332049,0.8311541,0.8290522,0.8268976,0.824685,0.8224079
25.07959,0,0.1591169,0.4207676,0.6046935,0.7140292,0.7788121,0.8188481,0.8446712,0.8619259,0.8737562,0.8819924,0.88777,0.8917646,0.8944489,0.8961653,0.8969028,0.8973384,0.897092,0.89707,0.8962818,0.895728,0.8946684,0.8942575,0.8935171,0.8927165,0.8919009,0.8910803,0.8902322,0.8893586,0.8884454,0.8875013,0.8865049,0.8854539,0.8843343,0.8830945,0.8819364,0.8807512,0.8795159,0.8782381,0.8769395,0.8756134,0.8742578,0.8728769,0.8714699,0.8700326,0.8685783,0.8670942,0.8655836,0.8640513,0.8624877,0.8609018,0.8592841,0.8576518,0.8559631,0.8542549,0.8525089,0.850732,0.8489188,0.8470753,0.8451617,0.8432173,0.8412207,0.8391704,0.8370786,0.8348983
27.41137,0,0.1484182,0.4021168,0.5882319,0.7017279,0.770368,0.8132209,0.8411468,0.8599826,0.8730186,0.882198,0.8887401,0.8933744,0.8966419,0.8989036,0.9003445,0.9010229,0.9016543,0.9017422,0.901406,0.9013853,0.901006,0.9005359,0.9000286,0.8995159,0.8988366,0.8983044,0.8976401,0.8969293,0.896168,0.8953567,0.8944879,0.8935587,0.8925229,0.891498,0.8903983,0.8893014,0.8881465,0.8869768,0.8857585,0.8845333,0.8832697,0.8819798,0.8806486,0.8793207,0.877953,0.8765193,0.8751398,0.8736968,0.8722267,0.8707293,0.8692037,0.8676492,0.8660663,0.8644519,0.8628028,0.8611191,0.8593983,0.8576382,0.8558343,0.8539858,0.8520877,0.8501379,0.8481322,0.8460659
29.84678,0,0.1385574,0.3842544,0.571689,0.6892122,0.7614044,0.8071778,0.837182,0.8575625,0.8717708,0.8818694,0.8891241,0.8946539,0.898487,0.9009088,0.9031125,0.9040473,0.9045373,0.9040338,0.9062524,0.9063331,0.9062648,0.9061112,0.9058565,0.905508,0.9051549,0.9047029,0.9041997,0.9036309,0.90301,0.9023119,0.9015714,0.9007513,0.8998469,0.8989005,0.8979144,0.8968888,0.8958316,0.8947441,0.8936321,0.8924686,0.8912916,0.8900845,0.8888505,0.8875912,0.8862943,0.8849947,0.8836588,0.8822817,0.8809202,0.8794907,0.8780561,0.8765869,0.8750877,0.8735586,0.8719952,0.8704104,0.8687659,0.8670932,0.8653784,0.8636196,0.8617794,0.8599537,0.8580409,0.8560656
32.38583,0,0.1297612,0.3670958,0.5552541,0.676392,0.7521677,0.8006465,0.8328078,0.8547008,0.8699887,0.8811954,0.8895609,0.8955622,0.8999685,0.9033112,0.9057425,0.9074633,0.9085657,0.9091179,0.9103207,0.9107149,0.9109404,0.910912,0.9110021,0.9108725,0.9106752,0.9103631,0.9100365,0.9095949,0.9090896,0.9085139,0.9078763,0.9071483,0.9063288,0.9054847,0.9045903,0.9036512,0.9026765,0.9016659,0.9006227,0.899549,0.8984454,0.897312,0.896156,0.8949716,0.8937627,0.8925276,0.8912448,0.8899766,0.8886709,0.8873339,0.8859692,0.8845743,0.8831484,0.8817056,0.8802222,0.8787036,0.8771518,0.8755602,0.8739272,0.8722611,0.8705261,0.8687537,0.866905,0.8650407
35.02852,0,0.1216331,0.3508543,0.5387128,0.6630333,0.7423285,0.7935793,0.827722,0.8516152,0.8682618,0.8805015,0.8894247,0.8961327,0.9011217,0.9047939,0.9074463,0.909294,0.911733,0.9129155,0.9139091,0.9145813,0.9150542,0.9153802,0.9155433,0.9154473,0.9155688,0.9154333,0.9152084,0.9148917,0.9144968,0.9140311,0.9134669,0.9128454,0.9121364,0.9113627,0.9105408,0.9096815,0.9087807,0.9078474,0.9068803,0.9058693,0.9048343,0.9037582,0.9026944,0.9015711,0.9004362,0.8992644,0.8980707,0.8968571,0.8956158,0.8943481,0.8930537,0.8917213,0.8903831,0.8890137,0.8875936,0.8861487,0.884669,0.8831528,0.8816046,0.8799926,0.8783486,0.8766437,0.8749041,0.8730982
37.77484,0,0.1141944,0.3354199,0.5229488,0.6502301,0.7325171,0.7864294,0.8228587,0.8480483,0.8660561,0.879093,0.8890087,0.8963444,0.9019861,0.9062915,0.9096404,0.9120961,0.9141711,0.9158413,0.9170625,0.9179911,0.918705,0.9192214,0.9195855,0.9198102,0.9199076,0.9199087,0.9198064,0.9195871,0.9192682,0.9189246,0.9184662,0.9179235,0.9172892,0.9166041,0.9158544,0.9150646,0.9142194,0.913369,0.9124584,0.9115204,0.9105515,0.9095541,0.9085259,0.9074768,0.9064072,0.9052936,0.9041689,0.9030163,0.9018383,0.9006354,0.8994061,0.8981498,0.8968648,0.8955516,0.8942002,0.8928285,0.8914169,0.8899683,0.8884887,0.8869489,0.8853692,0.8837495,0.8820732,0.880347
40.62479,0,0.1073414,0.3206722,0.5073132,0.6370007,0.7223392,0.7788456,0.817191,0.8442304,0.8634966,0.8776612,0.8882541,0.8962497,0.9022965,0.9073187,0.9110536,0.9140761,0.9163641,0.9183081,0.9197996,0.920961,0.9218977,0.9226118,0.9231428,0.9235204,0.9237426,0.9238811,0.9238867,0.9237807,0.9235809,0.9232969,0.9229128,0.9224471,0.9218914,0.9212778,0.9205975,0.9198739,0.9191063,0.9182984,0.9174505,0.9165758,0.9156725,0.9147193,0.9137598,0.912767,0.9117475,0.9107005,0.9096074,0.9085371,0.9074183,0.9062731,0.9051035,0.9039063,0.902682,0.9014275,0.9001482,0.8988272,0.897484,0.8960904,0.8946394,0.8932062,0.8916884,0.8901286,0.8885193,0.8868551
43.57838,0,0.1010813,0.3066591,0.4919081,0.6237157,0.7118872,0.7709327,0.8114787,0.8400198,0.860593,0.8757602,0.8871061,0.8956989,0.9026445,0.9080043,0.9121667,0.9155649,0.9182511,0.9204168,0.9221642,0.923569,0.9246905,0.9255846,0.9262721,0.9267904,0.9271554,0.9273829,0.9274938,0.9274914,0.9273753,0.9271627,0.9268715,0.9264798,0.9259899,0.9254406,0.9248322,0.9241695,0.9234607,0.922711,0.9219224,0.9211002,0.9202493,0.9193663,0.9184461,0.9175057,0.9165397,0.9155534,0.9145346,0.9134968,0.9124234,0.9113274,0.910221,0.9090732,0.9079025,0.9067039,0.905475,0.9042145,0.9029204,0.9015895,0.900223,0.8988133,0.8973603,0.8958637,0.8943153,0.8927125
46.6356,0,0.09529467,0.2933274,0.4768264,0.6104277,0.7012994,0.7628212,0.8054162,0.8355337,0.8573726,0.8735804,0.8858181,0.8952542,0.9026023,0.9084002,0.9130115,0.9167375,0.9197437,0.9221825,0.924072,0.9254452,0.9271036,0.9281628,0.9290056,0.929659,0.9301471,0.9304911,0.9306893,0.9307774,0.9307502,0.9306192,0.9303928,0.930066,0.9296548,0.9291652,0.9286087,0.9280041,0.9273559,0.9266536,0.9259179,0.9251462,0.9243472,0.9235066,0.9226427,0.9217511,0.9208337,0.9198906,0.9189289,0.9179302,0.9169167,0.9158711,0.9148025,0.91371,0.912589,0.9114205,0.9102614,0.9090519,0.9078068,0.9065304,0.905197,0.903858,0.9024624,0.9010114,0.8995242,0.8979779
49.79646,0,0.08995213,0.2806666,0.4620788,0.5971036,0.6904659,0.7544443,0.7990047,0.8306994,0.853739,0.8710908,0.884154,0.8942496,0.9021608,0.9084974,0.9135327,0.9176014,0.9209154,0.9236248,0.9258517,0.9276757,0.9291766,0.930398,0.9313839,0.9320964,0.9327625,0.9331909,0.9335061,0.9336772,0.9337284,0.9336657,0.9335094,0.9332529,0.9328953,0.9324678,0.931967,0.9314214,0.9308194,0.9301723,0.9294844,0.92876,0.9280034,0.9272124,0.9263956,0.9255424,0.9246829,0.9237701,0.9228558,0.9219134,0.9209326,0.9199379,0.9189156,0.917851,0.916792,0.9156887,0.9145618,0.9133927,0.9122022,0.9109656,0.9097042,0.9083908,0.9070309,0.9056466,0.9042031,0.9027136
53.06095,0,0.08500913,0.2686225,0.4476825,0.5838476,0.6795064,0.7457742,0.7922944,0.8256257,0.8499973,0.8683132,0.8822352,0.8930415,0.9015419,0.9083078,0.9137537,0.9181738,0.9217931,0.9247584,0.9272201,0.9292492,0.930925,0.932292,0.9334084,0.9343261,0.9350407,0.9355793,0.935969,0.9362213,0.9363513,0.9363595,0.9362645,0.9360622,0.9357756,0.9354021,0.93496,0.9344592,0.9339057,0.9333052,0.9326633,0.9319836,0.9312748,0.9305275,0.9297479,0.9289403,0.9281166,0.9272547,0.9263736,0.9254667,0.9245355,0.9235841,0.9225972,0.9215957,0.9205562,0.9194943,0.9184031,0.9172817,0.9161279,0.9149399,0.9137199,0.9124509,0.9111423,0.9097844,0.9083914,0.9069467
56.42908,0,0.08042481,0.2571668,0.4336347,0.5706696,0.6683674,0.7368704,0.7853124,0.8202323,0.8459034,0.8652468,0.880024,0.8915164,0.9005912,0.9078388,0.9136946,0.9184648,0.9223825,0.9256153,0.9282925,0.9305199,0.9323672,0.9338958,0.9351487,0.9361754,0.9369923,0.9376306,0.9381069,0.9384394,0.9386418,0.9387176,0.9386868,0.9385544,0.9383056,0.937995,0.9376037,0.9371501,0.9366425,0.9360908,0.9354878,0.9348497,0.934175,0.9334737,0.9327316,0.9319676,0.9311738,0.9303565,0.929511,0.928643,0.9277489,0.9268215,0.9258858,0.9249125,0.9239246,0.9228955,0.9218419,0.9207586,0.919648,0.918493,0.9173071,0.9160823,0.9148159,0.9135049,0.912147,0.9107354
59.90084,0,0.07616519,0.2462616,0.4199269,0.557521,0.6571122,0.7277284,0.7780573,0.8145541,0.8415107,0.8618833,0.8775221,0.8897007,0.8993463,0.9070966,0.9133624,0.9184698,0.9226956,0.9261844,0.9290878,0.9315057,0.9335226,0.9352032,0.9365903,0.9377324,0.9386523,0.9393838,0.9399388,0.9403449,0.940625,0.9407705,0.9407953,0.9407226,0.9405445,0.9402729,0.9399303,0.9395226,0.9390622,0.9385382,0.9379857,0.9373666,0.9367466,0.936086,0.9353856,0.9346528,0.9338957,0.9331123,0.9323025,0.9314685,0.9306133,0.9297283,0.9288138,0.9278789,0.9269204,0.925926,0.9249069,0.9238614,0.9227808,0.9216653,0.9205093,0.919319,0.9180926,0.9168121,0.915489,0.9141156
63.47623,0,0.07219785,0.2358777,0.4065501,0.5444454,0.6457669,0.7183663,0.7705328,0.8085913,0.8368307,0.8582593,0.8746868,0.8876348,0.8978677,0.9060752,0.9127438,0.9182241,0.9227404,0.9264849,0.9296109,0.9322075,0.9344054,0.9362328,0.9377532,0.9389612,0.9400285,0.9408556,0.9415039,0.9419863,0.9423297,0.9425358,0.9426259,0.9426,0.9424755,0.9422624,0.9419633,0.9415997,0.9411799,0.9407049,0.9401859,0.9396205,0.939021,0.9383869,0.9377244,0.9370284,0.9363014,0.9355505,0.9347734,0.9339708,0.9331428,0.9322924,0.9314108,0.9305056,0.9295743,0.9286189,0.9276267,0.9266076,0.9255569,0.9244765,0.923351,0.922196,0.9209909,0.9197463,0.918459,0.9171065
